review_body,review_rating
"Völlig unbrauchbar. Die Schärfe kann niemals genau eingestellt werden. Und sobald man irgendwo anders hinschaut, ist die ganze Einstellgeschichte wieder hinfällig. Man muss immer genau gerade durch die «Gläser» schauen, sonst wird die Sicht sofort trübe. Ausserdem bekommt man gleich Kopfschmerzen, weil die Schärfe nicht genau eingestellt werden kann. Meine Frau ist der gleichen Meinung. Fazit: Finger weg!",1
"Ich habe eine Tasse mit Bildmotiv betellt und bezahlt, es tut sich nichts, bekomme keine Antwort und keine Ware Fr. Unger",1
einfach nur Nervig!,1
"Enttäuschend, 2x Bestellung aufgegeben und 2x wurde diese storniert ohne Rückmeldung vom Händler.",1
"Hallo!Leider ist der beschriebene Kündigungs Button im Profil nicht vorhanden, somit kann ich meinen Account nicht kündigen, soll wohl Kundenbindung bringen.Hatte nun das erste Mal Problem mit einer Bestellung.Die professionelle AntwortHallo,vielen Dank für Ihre Nachricht. Bitte wenden Sie sich mit Ihrem Anliegen direkt an den Online-Shop, bei dem Sie Ihre Bestellung aufgegeben haben. Die Kontaktdaten können Sie der Bestellbestätigung entnehmen, die Sie per E-Mail im Anschluss an Ihre Bestellung erhalten haben.In meiner Mail schrieb ich das ich schon etliche Mails an den Shop geschickt hatte und dann so eine Antwort? LächerlichWerde das von meiner Rechtsabteilung prüfen lassen, sowohl was das Vorgehen angeht das man im Profil nicht kündigen kann, als auch das der Käuferschutz nicht greift, wenn die Mitarbeiter noch nicht einmal wissen welche Unternehmen Zertifizierte Online Händler sind auch kein Wunder!!!Nachtrag zur Antwort von Trusted Shops:Nach Kontakt mit Trusted Shops wurde eine Frist zum 04.12.2020 an den Shop geschickt, leider ist nichts passiert, so das ich jetzt mit meinem Rechtsschutz selber Maßnahmen einleitem muss!!!",1
"Mehr als Schlecht! Falsche Behauptungen von Kunden werden einfach stehen gelassen, obwohl man mehrfach sogar auf die Herstellerangaben hinweist. Das Preis-Leistungsverhältnis stimmt absolut nicht. Möchte man kündigen, verlangt man sofort einen kompletten Jahresbetrag! Unseriöser geht es wirklich nicht mehr!Nachtrag: Genau Ihre Antwort zeigt mir das Sie garnichts verstanden haben. Ich habe Ihnen eine eidestaatliche Erklärung, Herstellerangaben, die Zusendung des Artikels zur Begutachtung angeboten. Aber nein, Sie glauben dem Kunden der nur einen kostenlosen Rücversand haben wollte! Ganz schwach. Wenn man Geld verbrennen möchte für schlechte Werbung dann ist man bei Trusted Shop genau richtig!",1
Penetrant bis zum geht nicht mehr.,1
"My pack ist nicht imstande eine Bestellung einwandfrei zu erledigen. Ich habe privat 2x bei My pack bestellt, jedesmal kam die falsche Ware. Selbst die Umtauschlieferungen waren falsch. Ich bearbeite in einem Unternehmen den Einkauf und es wurde mehrfach bei My pack bestellt, auch hier kamen ständig Falschlieferung. Fazit: Nie wieder My pack. Ich rate dringend davon ab, bei dieser Firma zu bestellen.",1
"Absolut nervig, da man permanent mit Emails und Erinnerungen zugeschüttet wird. Kündigung ist umständlich. Nie wieder!",1
Es liegt eine Verwechslung vor. Leider bieten Sie keine einfache Möglichkeit zur Kontaktaufnahme. Ihr Unternehmen ist eine schäbige und unseriöse Geldmacherei!!! Sie nerven!!!,1
"Als der shop mit trusted shop siegel insolvent gegangen ist, wurde nichts seitens trusted shop erstattet. Man hat nur versucht sich rauszureden.Lieber paypal oder eine kreditkarte mit kaufabsicherung. Empfehle curve oder amex",1
"Tolle Sache bin sehr zufrieden weiter so,danke",1
Geht das auch ohne diese lästige Bewerterei?,1
"Die ständige Fragerei nach, ""waren Sie zufrieden?"" und dergleichen nervt. Wenn ich nicht zufrieden bin oder etwas nicht stimmt, werd´ ich mich schon melden. Aber hört mit dieser gottverdammten Fragerei auf.",1
"ein weiteres Mal bin ich rundherum zufrieden, vielen Dank",1
Nicht auf Kundenfragen eingegangen. Zwar schnell geantwortet aber inhaltlich nicht hilfreich. Auch beim nachfragen immer ausweichend gerade auch wenn’s ums liebe Geld geht. Kundenorientierung und Bindung sieht anders aus. Produkt und Leistund bieten keinen Mehrwert.,1
Super Service finde ich.Gut das es Euch gibt.,1
Bestellte Ware ist nicht lieferbar nach 10 Tagen warten ohne Kommentar.Note ungenügendSowas hab ich noch nie gesehen.,1
"Diese Absicherung braucht es nicht. Nette, lukrative Geschäftsidee, gegen die sich Lieferanten leider kaum ""wehren"" können und die Marge der Produzenten, also der Wertschöpfenden, weiter veringern. My2cents.",1
"Sehr gut geklappt, meine Bestellungen hat gekommen in kurzen Zeit, problemlos...Danke schön.Gyöngyi Olah aus Dietzenbach",1
"Trusted shops ist auch nur eine Online Verkaufsstrategie um Kunden vorzugaukeln Sicher Einzukaufen.Habe eine Terassenüberdachung bestellt,, ja eine teure Anschaffung,, deshalb waren wir uns sehr unsicher.. Aber hey Der Online Händler hat ja Trusted shops!! Klasse das ist eine sichere Sache... Haha... Die Überdachung kommt wegen Corona (ist Klar) erst 2 Monate Später,  somit läuft die Absicherung bei Trusted aus. Wozu dann sowas?!!! Was auch lustig ist, wir wollten uns diesbezüglich genau Informieren wie die Absicherung funktioniert, haben aber über Laufzeit ab Kaufdatum nix lesen können.. Wahrscheinlich klein gedruckt in den AGBs die sowieso keiner liest.. Also wieder einmal Verarscht worden... Ich denke für kleine Einkäufe ist es eine Gute Zusatzabsicherung,, allerdings für Große Geschäfte nicht zu Empfehlen.Da ist ein Eigener Rechtsanwalt besser.",1
"ich brauche Trusted Shops nicht, ich will das nicht und Kommentare will ich schon gar nicht abgeben. Ich kaufe  bei Händlern, denen ich vertraue. Trusted Shops wäre für mich ok, wenn das ein zusätzliches Angebot des Verkäufers wäre, das ich wählen könnte und für das ich auch je nach Bestellwert zahlen würde.",1
Schnelle Lieferung,1
"Die Dauer des Käuferschutzes ist zu viel zu kurz bei Shops, die Sonderanfertigungen mit längeren Lieferzeiten verkaufen. Die Aufforderung zur Bewertung kam schon mehr als einen Monat vor dem bestätigten Liefertermin. Der Käuferschutz endete natürlich auch schon deutlich vorher. In diesen Fällen also völlig nutzlos.",1
"fitshall.comUnserious verkäufer ,Betrug die Ausgestellte Smartwatch stimmt nicht mit die Ausgelieferten übereinfinger weg",1
"Habe Ware bestellt und zum Glück per Paypal gezahlt. Nach der Zahlung wurde die Bestellung seitens Obelink storniert. Hätte ich keinen Paypal Käuferschutz, würde ich wahrscheinlich noch heute auf mein Geld warten. Da dies jedoch nicht das Erste Mal war, dass mir sowas bei Obelink passit ist, habe ich direkt, nachdem ich gesehen habe, dass die Bestellung storniert wurde, den Käuferschutz eingeschaltet. Nicht sehr kundenorientiert der Laden.",1
eine grössere scheiz haben ich noch nicht mitgemachtniemals bei diene shopladehemmers,1
"Ich habe bei Trusted Shops seit Jahren ein bezahltes Abo über einen Käuferschutz beim Onlineshopping.Nach einem Online-Kauf kommt eine Mail von Trusted Shops mit dem Inhalt „Ihr Kauf ist abgesichert…“. Verschwiegen wird aber, dass nicht alle Käufe abgesichert sind. Wenn ein Kauf nicht abgesichert ist, kommt einfach nichts von Trusted Shops, sodass man als Käufer nicht merkt, ob man Käuferschutz hat oder nicht.Außerdem will ich VOR dem Kauf wissen, ob der abgesichert ist. Ansonsten ist das freie Bahn für Trusted Shops, Rückzieher zu machen, wann immer die wollen.Auf meine wiederholten Fragen an Trusted Shops, warum manche Käufe abgesichert sind und manche nicht und woran ich das vor dem Kauf erkennen kann, habe ich nur haarsträubendes Blabla, aber keine Antwort bekommen.Meinen aktuellen Käuferschutz-Fall habe ich selber gelöst, in dem ich über alle Kanäle versucht habe, den Händler zur Rückzahlung zu bewegen und schließlich Erfolg hatte, sodass mir zum Glück kein Schaden entstanden ist.Aber für die zweifelhafte Tätigkeit von Trusted Shops gebe ich kein Geld mehr aus.",1
"Trusted Shops kann man sich schenken. Wurde einmal benötigt, nach 4 Wochen Wartezeit wurde der Fall einfach geschlossen. Widerruf beim Händler auch abgelaufen und nun sitze ich da mit defekter Ware bei einem Händler, der nicht auf Mails und Anrufe reagiert. Es war ein Versuch aber ich habe recht deutlich gemerkt, warum eben doch nichts an Paypal ran kommt.",1
Leider keine guten Erfahrungen gemacht. Der Kunde kann in den Bewertungen lügen. Nach Rücksprache mit TrustedShops werden lügen dort auch akzeptiert und gehören zur freien Meinungsäußerung / Kauferfahrung,1
"Geht einen mit X-Mails auf die Nerven, bietet sich an obwohl man es nicht will und am Ende hilft es doch nicht.",1
Keine Hilfe bei Problemen mit Händler. Da kann man den Mist auch sein Lassen,1
Online Bestellungen sollen auf eigene Kosten nach Kanada zurückgesandt werden. Die Kosten dafür übersteigen die Kosten vieler der angebotenen Produkte. Damit wird der Käufer zum Behalten der Ware gedrängt. Faire AGB sehen anders aus,1
"13 Tage Lieferzeit für eine Druckerpatrone .... da nutzt es auch nichts alles auf Corona zu schieben. Da geht man dann doch besser wieder ins Geschäft, auch wenn ich jetzt doppelte Auslagen hatte.",1
"Falsche Behauptungen von Kunden werden zwar geprüft aber nicht gelöscht, selbst wenn man Beweise vor legt. Wirbt zwar damit, das auch Händler gegen unwahre Behauptungen vor gehen können, passieren tut aber nichts. Sofort den schmarrn gekündigt. Leider geht es dann nur gerichtlich. Auch gut. Dafür ist das reine Abzocke und braucht kein Mensch.",1
"Händler lieferte nicht, Geld wurde aber sofort abgebucht. Trustedshops hat einmal beim Händler angefragt, auch keine Antwort bekommen und meldete sich dann nie wieder bei mir, auch nicht auf Rückfrage. Danke für nichts.Das Geld habe ich zum Glück dann über die Kreditkartenfirma zurück bekommen können.",1
nichts ist o k,1
"Ich habe über Milapara bestellt. Ware totaler Schrott. Rückversand nicht möglich, da Ware direkt aus China geliefert wird. Über eine deutsche MailAdresse bekommt man nach mehrmaliger Rückfrage zum Rückversand, keinerlei Antwort. Völlig unseriös !!!",1
"Ich habe bei Ihnen ein Vogelhäuschen Holm bestellt und bekommen. Eine Aufbauhilfe liegt nicht bei. Auch dachte ich, dass die Querstreben vorgebohrt oder markiert seien das ist aber auch nicht der Fall. Mitgeliefert wurden 3 Messingschrauben und 3 verz. Holzschrauben. Was wo hingehört ist nicht ersichtlich. Internetabbildung 9 zeigt, dass das Vogelhaus mit einer Sechskantschraube am Unterteil befestigt ist. Diese Schraube fehlt auch. Telefonische Kontaktaufnahme ist nicht möglich-Warteschleife und dann wird eigehängt.Bin sehr enttäusch und kann Sie nicht weiterempfehlen.",1
"Ein Artikel einer Bestellung von insgesamt 3 Artikeln wurde innerhalb der gesetzlich definierten Rückgabefrist ordnungsgemäß retourniert, jedoch wurde der Kaufbetrag nicht erstattet.Der Online Shop bei dem ich bestellt hatte, wirbt wie viele andere Online Unternehmen, mit dem Trusted Shops Siegel.Daraufhin habe ich bereits seit einigen Wochen Trusted Shops eingeschaltet, die angeblich genau in solchen Fällen Abhilfe schaffen, doch bleibt jegliche Kontaktaufnahme komplett unbeantwortet. Ich habe Trusted Shops sowohl den Zahlungsbeleg als auch die DHL Quittung der Rücksendung zugeschickt. Dementsprechend ist die sogenannte Absicherung des Online Einkaufs durch diese Firma nur ein schlechter Witz und suggeriert lediglich nicht vorhandene Sicherheit beim Einkaufen.Wieder etwas gelernt, ab sofort werde ich versuchen nur noch per Rechnung zu bezahlen und niemals in Vorkasse zu treten beim Online Shopping.",1
"Absolut unbrauchbar!Warte seit fast 5 Wochen auf Ware von einer Firma die sich tot stellt!!!Weder per E-Mail noch per Telefon erreichbar und dieser Verein wird auch noch als gut bei Trusted Shops aufgeführt!!! Die handeln nicht und suggerieren für Käufer nur Sicherheit, aber sitzen das ganze nur aus!!! Käuferschutz ist ein Witz!!! Werde Papyal einschalten das funktioniert wenigstens. Trusted Shops nutzt nur Händlern!!! Diese Standartfloskeln  können Sie sich sparen wie (wir helfen Ihnen senden Sie uns Ihr Anliegen etc) ist doch längst passiert und von Trusted Shops kommt eh keine Hilfe!!! NIE WIEDER!!!",1
Pflanzen sind nicht wie besprochen Lieferung zulange. Werde versuchen sie hochzupäpeln. Werde keine mehr bestellen. Bin sehr enttäuscht. MfG.,1
Ich bestelle sehr viel bei euch am Anfang wahr immer etwas dabei wie eine Schokolade oder sonst was Mittler Weile bestell ich im Monat uber 300 Euro und kriege nicht mal einen Rabat oder sowas aber sonst ist die Ware super Qualität,1
Würde am liebsten null Sterne geben.  Habe eine Einbauküche bestellt und ein Unterbauschrank fehlte. Habe mich vor ein Monat an trusted Shops gewandt. Keiner kümmert sich. Auch nicht der Händler. Meine Baustelle wird nicht fertig weil ich keine Antwort erhalte.,1
Durch Covid-19 kommt es derzeit zu Lieferverzögerungen bei Shops. Trusted Shops reagiert darauf jedoch nicht mit der Verlängerung des Absicherungszeitraums sondern nur durch vorzeitige Beendigung der Absicherung. Dann brauch ich jedoch den Service nicht.,1
Dieses Portal ist an Mitgliedschaften interessiert. Schlechte Shops sind in diesem Portal überdurchschnittlich gut bewertet. An objektiven Bewertungen ist man hier nicht interessiert.,1
"TrustedShops hat rein gar nichts für mich getan als ich Schwiergikeiten mit einem Händler hatte.Sie haben, nachdem ich sie über einen evntl. Betrug informiert hatte, 4 Wochen gewartet und mich dann gefragt ob nun alles okay ist.Das verneinte ich und habe seitdem nichts mehr von denen gehört.Sie haben also das wofür es sie gibt in keinster weise eingehalten bzw. sich um mich gekümmert. Ergo...Ein unnützes System was dem Kunden eine Art Käuferschutz vorgaukelt, damit man seine Bestellung tätigt.",1
"Das Produkt ( Brain Effect / Mood) erfüllt nicht seine überragend dargestellte  Beschreibung ! Seit 2 Woch nehme ich die Kapseln . Bisher kaum Wirkung ! Ziemlich teuer ist es auch noch ! Ohne Rabatt- Code 40,00 Euro 90 Kapseln  , mit Rabatt-Code 35,00 Euro .Was für ein beschiss ! - Nie wieder -",1
"Nach vielem hin und her ist dann angeblich eine Frist abgelaufen.Geld gab es nicht wieder, und mein Programm funktioniert immer noch nicht.Mist Service, nie wieder !!!",1
"Beide Daumen nach unten für diesen Shop! Nach Widerruf und Rücksendung der Ware per Einschreiben bekam ich mein Geld nicht zurück! Die Sendung lag  im Postfach, und wurde erst nach 4 Tagen dort abgeholt . Auch nach dem die Sendung abgeholt wurde, bekam ich keine Rückerstattung. Erst 5 Tage nach Zustellung wurde das Geld erstattet! In diesem Shop kaufe ich sicherlich kein zweites Mal! Service und Kundenzufriedenheit werden hier nicht groß geschrieben! Der Service ist eine Zumutung! Ich kann diesen Shop in keinster Weise empfehlen!",1
Leider nicht zu gebrauchen Packet kam erst lange Zeit nicht an nach Meldung an trusted Shops kam es Iwann defekt an die versprochene Absicherung gab es nie würde mich nicht drauf verlassen.Am Ende habe ich das Geld bei Paypal zurück gefordert die wissen wie man es macht trusted Shops ist mehr Schein als wirklich Hilfe,1
"Ständig Anfragen - die lassen dem Händler nicht einmal eine angemessene Zeit, um die Ware zu liefern. Nach wenigen Tagen kommt schon die erste Anfrage, ob mit der Lieferung alles ok ist.",1
"Die Bestellung erfolgt am 31. März un die Lieferung am 18. April. Erst eine schriftliche Beschwerde und ein Telefonat brachte die Sache ins Rollen,  die Firma sandte auch keinerlei Infos ausser der Rechnung.",1
"Eigentlich traurig, wenn man solche Einrichtungen wie Trusted Shops negativ bewerten muss. Aber leider musste ich feststellen, dass der Käuferschutz nur ein leeres Versprechen ist. In Wahrheit gibt es hier keinen Käuferschutz. Mein Fall wurde einfach geschlossen, weil der Verkäufer keine Stellungnahme abgegeben hat.",1
